timestep,value
268.000000,-1.334413
269.000000,-1.329219
270.000000,-1.325074
271.000000,-1.320276
272.000000,-1.314662
273.000000,-1.308772
274.000000,-1.300165
275.000000,-1.291669
276.000000,-1.285460
277.000000,-1.278909
278.000000,-1.270528
279.000000,-1.263420
280.000000,-1.254651
281.000000,-1.245302
282.000000,-1.234409
283.000000,-1.220437
284.000000,-1.204866
285.000000,-1.189799
286.000000,-1.174012
287.000000,-1.156879
288.000000,-1.138431
289.000000,-1.119448
290.000000,-1.099143
291.000000,-1.076633
292.000000,-1.055071
293.000000,-1.029816
294.000000,-1.002919
295.000000,-0.974245
296.000000,-0.946461
297.000000,-0.914992
298.000000,-0.885344
299.000000,-0.854137
300.000000,-0.823300
301.000000,-0.790821
302.000000,-0.760284
303.000000,-0.729651
304.000000,-0.697967
305.000000,-0.665120
306.000000,-0.633143
307.000000,-0.602174
308.000000,-0.569578
309.000000,-0.536279
310.000000,-0.503719
311.000000,-0.470398
312.000000,-0.436144
313.000000,-0.400786
314.000000,-0.365513
315.000000,-0.330731
316.000000,-0.295554
317.000000,-0.260124
318.000000,-0.224371
319.000000,-0.185224
320.000000,-0.144486
321.000000,-0.103756
322.000000,-0.063658
323.000000,-0.020697
324.000000,0.023461
325.000000,0.067803
326.000000,0.115682
327.000000,0.164587
328.000000,0.214298
329.000000,0.268588
330.000000,0.326445
331.000000,0.384815
332.000000,0.446735
333.000000,0.512166
334.000000,0.579028
335.000000,0.646698
336.000000,0.711935
337.000000,0.776070
338.000000,0.837699
339.000000,0.897565
340.000000,0.954033
341.000000,1.003585
342.000000,1.050882
343.000000,1.093303
344.000000,1.133118
345.000000,1.163031
346.000000,1.190606
347.000000,1.211508
348.000000,1.226423
349.000000,1.236846
350.000000,1.241150
351.000000,1.236962
352.000000,1.231036
353.000000,1.216271
354.000000,1.196796
355.000000,1.173182
356.000000,1.146836
357.000000,1.118559
358.000000,1.087042
359.000000,1.052608
360.000000,1.016826
361.000000,0.976057
362.000000,0.934845
363.000000,0.892540
364.000000,0.849511
365.000000,0.803005
366.000000,0.758536
367.000000,0.711345
368.000000,0.665290
369.000000,0.618511
370.000000,0.573237
371.000000,0.528319
372.000000,0.481693
373.000000,0.432523
374.000000,0.383247
375.000000,0.333522
376.000000,0.285926
377.000000,0.237802
378.000000,0.191978
379.000000,0.146031
380.000000,0.100970
381.000000,0.056006
382.000000,0.014379
383.000000,-0.027962
384.000000,-0.066853
385.000000,-0.104103
386.000000,-0.140083
387.000000,-0.173882
388.000000,-0.204279
389.000000,-0.232379
390.000000,-0.258769
391.000000,-0.283063
392.000000,-0.304604
393.000000,-0.325881
394.000000,-0.344872
395.000000,-0.359561
396.000000,-0.373002
397.000000,-0.381703
398.000000,-0.388409
399.000000,-0.394934
400.000000,-0.400410
401.000000,-0.402735
402.000000,-0.406155
403.000000,-0.410190
404.000000,-0.415305
405.000000,-0.420332
406.000000,-0.426287
407.000000,-0.433306
408.000000,-0.440662
409.000000,-0.447128
410.000000,-0.454787
411.000000,-0.463871
412.000000,-0.472946
413.000000,-0.484685
414.000000,-0.497391
415.000000,-0.510392
416.000000,-0.525069
417.000000,-0.541183
418.000000,-0.558279
419.000000,-0.576461
420.000000,-0.595810
421.000000,-0.617393
422.000000,-0.640066
423.000000,-0.665367
424.000000,-0.690987
425.000000,-0.718835
426.000000,-0.750367
427.000000,-0.782629
428.000000,-0.816163
429.000000,-0.851364
430.000000,-0.890235
431.000000,-0.932944
432.000000,-0.979655
433.000000,-1.028066
434.000000,-1.082066
435.000000,-1.136930
436.000000,-1.191009
437.000000,-1.241543
438.000000,-1.289876
439.000000,-1.337245
440.000000,-1.381799
441.000000,-1.425621
442.000000,-1.468441
443.000000,-1.508895
444.000000,-1.546545
445.000000,-1.582724
446.000000,-1.619199
447.000000,-1.654796
448.000000,-1.688029
449.000000,-1.720249
450.000000,-1.749269
451.000000,-1.777005
452.000000,-1.801914
453.000000,-1.827047
454.000000,-1.851232
455.000000,-1.873172
456.000000,-1.893187
457.000000,-1.909000
458.000000,-1.923589
459.000000,-1.933979
460.000000,-1.941612
461.000000,-1.944379
462.000000,-1.945240
463.000000,-1.943548
464.000000,-1.940221
465.000000,-1.933747
466.000000,-1.924551
467.000000,-1.910666
468.000000,-1.895422
469.000000,-1.875870
470.000000,-1.853224
471.000000,-1.828552
472.000000,-1.802474
473.000000,-1.771990
474.000000,-1.740112
475.000000,-1.705462
476.000000,-1.668550
477.000000,-1.627523
478.000000,-1.587487
479.000000,-1.545600
480.000000,-1.502327
481.000000,-1.455838
482.000000,-1.407652
483.000000,-1.356526
484.000000,-1.302743
485.000000,-1.247789
486.000000,-1.189353
487.000000,-1.127353
488.000000,-1.058293
489.000000,-0.989470
490.000000,-0.921683
491.000000,-0.856392
492.000000,-0.791839
493.000000,-0.728638
494.000000,-0.664917
495.000000,-0.602904
496.000000,-0.541480
497.000000,-0.481204
498.000000,-0.423826
499.000000,-0.364528
500.000000,-0.306108
501.000000,-0.247069
502.000000,-0.191639
503.000000,-0.139028
504.000000,-0.085632
505.000000,-0.035063
506.000000,0.015515
507.000000,0.067069
508.000000,0.113977
509.000000,0.161450
510.000000,0.208594
511.000000,0.255945
512.000000,0.302387
513.000000,0.344810
514.000000,0.387594
515.000000,0.429741
516.000000,0.471676
517.000000,0.513218
518.000000,0.554888
519.000000,0.596307
520.000000,0.632731
521.000000,0.673225
522.000000,0.709717
523.000000,0.746707
524.000000,0.783831
525.000000,0.820218
526.000000,0.856489
527.000000,0.893122
528.000000,0.929460
529.000000,0.966904
530.000000,1.003891
531.000000,1.045623
532.000000,1.086332
533.000000,1.127915
534.000000,1.169524
535.000000,1.212315
536.000000,1.255353
537.000000,1.298531
538.000000,1.341560
539.000000,1.384907
540.000000,1.427436
541.000000,1.471107
542.000000,1.514590
543.000000,1.558600
544.000000,1.602670
545.000000,1.645796
546.000000,1.687534
547.000000,1.728609
548.000000,1.769359
549.000000,1.809821
550.000000,1.849313
551.000000,1.888401
552.000000,1.926093
553.000000,1.962129
554.000000,1.996521
555.000000,2.029712
556.000000,2.061795
557.000000,2.092883
558.000000,2.122328
559.000000,2.149801
560.000000,2.176234
561.000000,2.202211
562.000000,2.226991
563.000000,2.248910
564.000000,2.267347
565.000000,2.284136
566.000000,2.298696
567.000000,2.310316
568.000000,2.321510
569.000000,2.329103
570.000000,2.337251
571.000000,2.342746
572.000000,2.347413
573.000000,2.350474
574.000000,2.352940
575.000000,2.354482
576.000000,2.355839
577.000000,2.355181
578.000000,2.353600
579.000000,2.351839
580.000000,2.348800
581.000000,2.345648
582.000000,2.341412
583.000000,2.336632
584.000000,2.330468
585.000000,2.324036
586.000000,2.315916
587.000000,2.306696
588.000000,2.296360
589.000000,2.283334
590.000000,2.269073
591.000000,2.254466
592.000000,2.238506
593.000000,2.220793
594.000000,2.202533
595.000000,2.181339
596.000000,2.157896
597.000000,2.133217
598.000000,2.106351
599.000000,2.077196
600.000000,2.046488
601.000000,2.015886
602.000000,1.983932
603.000000,1.946171
604.000000,1.909701
605.000000,1.871578
606.000000,1.832744
607.000000,1.790298
608.000000,1.746936
609.000000,1.697708
610.000000,1.647897
611.000000,1.595956
612.000000,1.542548
613.000000,1.488994
614.000000,1.432876
615.000000,1.377022
616.000000,1.319644
617.000000,1.257202
618.000000,1.193561
619.000000,1.130363
620.000000,1.066692
621.000000,1.002824
622.000000,0.934881
623.000000,0.867022
624.000000,0.794636
625.000000,0.725787
626.000000,0.654326
627.000000,0.584155
628.000000,0.511856
629.000000,0.442921
630.000000,0.382612
631.000000,0.325016
632.000000,0.269963
633.000000,0.217534
634.000000,0.170432
635.000000,0.126642
636.000000,0.085645
637.000000,0.047108
638.000000,0.012326
639.000000,-0.019090
640.000000,-0.046972
641.000000,-0.070600
642.000000,-0.093811
643.000000,-0.114246
644.000000,-0.131865
645.000000,-0.146078
646.000000,-0.158863
647.000000,-0.170120
648.000000,-0.178721
649.000000,-0.185598
650.000000,-0.189728
651.000000,-0.191118
652.000000,-0.190506
653.000000,-0.187647
654.000000,-0.181597
655.000000,-0.173438
656.000000,-0.161117
657.000000,-0.144428
658.000000,-0.125815
659.000000,-0.101837
660.000000,-0.072162
661.000000,-0.041074
662.000000,-0.005797
663.000000,0.032017
664.000000,0.072631
665.000000,0.113273
666.000000,0.156697
667.000000,0.202357
668.000000,0.246594
669.000000,0.293200
670.000000,0.340753
671.000000,0.390519
672.000000,0.440565
673.000000,0.490570
674.000000,0.542375
675.000000,0.595613
676.000000,0.647730
677.000000,0.701564
678.000000,0.756192
679.000000,0.811678
680.000000,0.868066
681.000000,0.928613
682.000000,0.985641
683.000000,1.048810
684.000000,1.114310
685.000000,1.179168
686.000000,1.248064
687.000000,1.317366
688.000000,1.386370
689.000000,1.455995
690.000000,1.524938
691.000000,1.591472
692.000000,1.657128
693.000000,1.724059
694.000000,1.791008
695.000000,1.853341
696.000000,1.914400
697.000000,1.975986
698.000000,2.037628
699.000000,2.098542
700.000000,2.160086
701.000000,2.217570
702.000000,2.273822
703.000000,2.329034
704.000000,2.383668
705.000000,2.438019
706.000000,2.491916
707.000000,2.544483
708.000000,2.596283
709.000000,2.647910
710.000000,2.699070
711.000000,2.749687
712.000000,2.799403
713.000000,2.848418
714.000000,2.896279
715.000000,2.942651
716.000000,2.988234
717.000000,3.032037
718.000000,3.073723
719.000000,3.115016
720.000000,3.151458
721.000000,3.187088
722.000000,3.222019
723.000000,3.255805
724.000000,3.288485
725.000000,3.319286
726.000000,3.349559
727.000000,3.378993
728.000000,3.407681
729.000000,3.435780
730.000000,3.462691
731.000000,3.489279
732.000000,3.515057
733.000000,3.540332
734.000000,3.565256
735.000000,3.589606
736.000000,3.613757
737.000000,3.637612
738.000000,3.660748
739.000000,3.683687
740.000000,3.706650
741.000000,3.729150
742.000000,3.751348
743.000000,3.773378
744.000000,3.795019
745.000000,3.816650
746.000000,3.838095
747.000000,3.858974
748.000000,3.879856
749.000000,3.899835
750.000000,3.919612
751.000000,3.938712
752.000000,3.957758
753.000000,3.976064
754.000000,3.993525
755.000000,4.010147
756.000000,4.026264
757.000000,4.041448
758.000000,4.055666
759.000000,4.068465
760.000000,4.080727
761.000000,4.090972
762.000000,4.100273
763.000000,4.108386
764.000000,4.115814
765.000000,4.121329
766.000000,4.125792
767.000000,4.129091
768.000000,4.130466
769.000000,4.130391
770.000000,4.128451
771.000000,4.124999
772.000000,4.119394
773.000000,4.110919
774.000000,4.100653
775.000000,4.088178
776.000000,4.073152
777.000000,4.054062
778.000000,4.033531
779.000000,4.008998
780.000000,3.981510
781.000000,3.953589
782.000000,3.923290
783.000000,3.891988
784.000000,3.859781
785.000000,3.825573
786.000000,3.788555
787.000000,3.749632
788.000000,3.711070
789.000000,3.671454
790.000000,3.634967
791.000000,3.597078
792.000000,3.560591
793.000000,3.523046
794.000000,3.486144
795.000000,3.452117
796.000000,3.417795
797.000000,3.383673
798.000000,3.348518
799.000000,3.315426
800.000000,3.283210
801.000000,3.249355
802.000000,3.214523
803.000000,3.178911
804.000000,3.142973
805.000000,3.105541
806.000000,3.063637
807.000000,3.023620
808.000000,2.982160
809.000000,2.940067
810.000000,2.897109
811.000000,2.857171
812.000000,2.816742
813.000000,2.776130
814.000000,2.733939
815.000000,2.691213
816.000000,2.648233
817.000000,2.603894
818.000000,2.558148
819.000000,2.511181
820.000000,2.463995
821.000000,2.416398
822.000000,2.368628
823.000000,2.320337
824.000000,2.271296
825.000000,2.222142
826.000000,2.173028
827.000000,2.124524
828.000000,2.075185
829.000000,2.025414
830.000000,1.975590
831.000000,1.925423
832.000000,1.870636
833.000000,1.816345
834.000000,1.762128
835.000000,1.707817
836.000000,1.653905
837.000000,1.600093
838.000000,1.546061
839.000000,1.487522
840.000000,1.428731
841.000000,1.370910
842.000000,1.312137
843.000000,1.254444
844.000000,1.192386
845.000000,1.130420
846.000000,1.068562
847.000000,1.008824
848.000000,0.944496
849.000000,0.881883
850.000000,0.820760
851.000000,0.760606
852.000000,0.703418
853.000000,0.646815
854.000000,0.594623
855.000000,0.545309
856.000000,0.497524
857.000000,0.450989
858.000000,0.410991
859.000000,0.371723
860.000000,0.333201
861.000000,0.298895
862.000000,0.266659
863.000000,0.236191
864.000000,0.211852
865.000000,0.188941
866.000000,0.168866
867.000000,0.151727
868.000000,0.137616
869.000000,0.125830
870.000000,0.116386
871.000000,0.109869
872.000000,0.105909
873.000000,0.104892
874.000000,0.107068
875.000000,0.110844
876.000000,0.118525
877.000000,0.129728
878.000000,0.142902
879.000000,0.159084
880.000000,0.178795
881.000000,0.200317
882.000000,0.224252
883.000000,0.251308
884.000000,0.281462
885.000000,0.313653
886.000000,0.347957
887.000000,0.383951
888.000000,0.421624
889.000000,0.466305
890.000000,0.511776
891.000000,0.559515
892.000000,0.610377
893.000000,0.663187
894.000000,0.717075
895.000000,0.771796
896.000000,0.833699
897.000000,0.894311
898.000000,0.956512
899.000000,1.019679
900.000000,1.083188
901.000000,1.142862
902.000000,1.202489
903.000000,1.262082
904.000000,1.321950
905.000000,1.381064
906.000000,1.438764
907.000000,1.496546
908.000000,1.552913
909.000000,1.608309
910.000000,1.657968
911.000000,1.710960
912.000000,1.762603
913.000000,1.813109
914.000000,1.862238
915.000000,1.905673
916.000000,1.951243
917.000000,1.994936
918.000000,2.036804
919.000000,2.077167
920.000000,2.115308
921.000000,2.150981
922.000000,2.184389
923.000000,2.218647
924.000000,2.250621
925.000000,2.280357
926.000000,2.310115
927.000000,2.337201
928.000000,2.362029
929.000000,2.385865
930.000000,2.407800
931.000000,2.428539
932.000000,2.447677
933.000000,2.466541
934.000000,2.484640
935.000000,2.499993
936.000000,2.516626
937.000000,2.533310
938.000000,2.548486
939.000000,2.563332
940.000000,2.579136
941.000000,2.594539
942.000000,2.609403
943.000000,2.625529
944.000000,2.641841
945.000000,2.658709
946.000000,2.677418
947.000000,2.697483
948.000000,2.717525
949.000000,2.737648
950.000000,2.758035
951.000000,2.778078
952.000000,2.796912
953.000000,2.816461
954.000000,2.834635
955.000000,2.852595
956.000000,2.871747
957.000000,2.888534
958.000000,2.904620
959.000000,2.921050
960.000000,2.936492
961.000000,2.951359
962.000000,2.966183
963.000000,2.978073
964.000000,2.989727
965.000000,2.998540
966.000000,3.006721
967.000000,3.014979
968.000000,3.019648
969.000000,3.023396
970.000000,3.024491
971.000000,3.023334
972.000000,3.019241
973.000000,3.012860
974.000000,3.002149
975.000000,2.989844
976.000000,2.973197
977.000000,2.952713
978.000000,2.930102
979.000000,2.902102
980.000000,2.871292
981.000000,2.838611
982.000000,2.799528
983.000000,2.756847
984.000000,2.711231
985.000000,2.662244
986.000000,2.607287
987.000000,2.548130
988.000000,2.483676
989.000000,2.418907
990.000000,2.349973
991.000000,2.277816
992.000000,2.203657
993.000000,2.129413
994.000000,2.059268
995.000000,1.990371
996.000000,1.926824
997.000000,1.870420
998.000000,1.823153
999.000000,1.786596
1000.000000,1.756149
1001.000000,1.734505
1002.000000,1.719116
1003.000000,1.709465
1004.000000,1.702085
1005.000000,1.698838
1006.000000,1.699250
1007.000000,1.701617
1008.000000,1.705585
1009.000000,1.711941
1010.000000,1.719602
1011.000000,1.729669
1012.000000,1.741358
1013.000000,1.753396
1014.000000,1.765687
1015.000000,1.778450
1016.000000,1.790637
1017.000000,1.802948
1018.000000,1.815351
1019.000000,1.827764
1020.000000,1.840942
1021.000000,1.854011
1022.000000,1.867414
1023.000000,1.880981
1024.000000,1.894270
1025.000000,1.909123
1026.000000,1.924850
1027.000000,1.940331
1028.000000,1.956404
1029.000000,1.975048
1030.000000,1.995802
1031.000000,2.018502
1032.000000,2.044948
1033.000000,2.075037
1034.000000,2.108708
1035.000000,2.143192
1036.000000,2.179448
1037.000000,2.218512
1038.000000,2.259364
1039.000000,2.303307
1040.000000,2.346507
1041.000000,2.392457
1042.000000,2.440766
1043.000000,2.491696
1044.000000,2.543881
1045.000000,2.594354
1046.000000,2.646013
1047.000000,2.694261
1048.000000,2.742824
1049.000000,2.790553
1050.000000,2.834513
1051.000000,2.877979
1052.000000,2.920693
1053.000000,2.962948
1054.000000,3.000300
1055.000000,3.036112
1056.000000,3.070737
1057.000000,3.104106
1058.000000,3.135824
1059.000000,3.163049
1060.000000,3.189283
1061.000000,3.214030
1062.000000,3.236625
1063.000000,3.256846
1064.000000,3.275190
1065.000000,3.291788
1066.000000,3.306831
1067.000000,3.319577
1068.000000,3.329213
1069.000000,3.336633
1070.000000,3.342247
1071.000000,3.345783
1072.000000,3.347758
1073.000000,3.347802
1074.000000,3.345561
1075.000000,3.341771
1076.000000,3.335920
1077.000000,3.327800
1078.000000,3.317737
1079.000000,3.305904
1080.000000,3.291901
1081.000000,3.276955
1082.000000,3.258794
1083.000000,3.238834
1084.000000,3.217295
1085.000000,3.194647
1086.000000,3.169008
1087.000000,3.139475
1088.000000,3.108464
1089.000000,3.075860
1090.000000,3.038908
1091.000000,3.000245
1092.000000,2.961578
1093.000000,2.923770
1094.000000,2.888062
1095.000000,2.851481
1096.000000,2.817528
1097.000000,2.783248
1098.000000,2.748495
1099.000000,2.715963
1100.000000,2.682881
1101.000000,2.650506
1102.000000,2.617037
1103.000000,2.583344
1104.000000,2.552591
1105.000000,2.520980
1106.000000,2.490019
1107.000000,2.458081
1108.000000,2.427092
1109.000000,2.398436
1110.000000,2.370033
1111.000000,2.342300
1112.000000,2.314124
1113.000000,2.286625
1114.000000,2.258994
1115.000000,2.230553
1116.000000,2.202153
1117.000000,2.173486
1118.000000,2.145298
1119.000000,2.117675
1120.000000,2.089659
1121.000000,2.061878
1122.000000,2.033980
1123.000000,2.006731
1124.000000,1.978721
1125.000000,1.951071
1126.000000,1.923661
1127.000000,1.896385
1128.000000,1.869666
1129.000000,1.843299
1130.000000,1.817667
1131.000000,1.792503
1132.000000,1.766539
1133.000000,1.740504
1134.000000,1.715270
1135.000000,1.690225
1136.000000,1.665551
1137.000000,1.641407
1138.000000,1.617139
1139.000000,1.594867
1140.000000,1.572747
1141.000000,1.547965
1142.000000,1.524107
1143.000000,1.500464
1144.000000,1.476657
1145.000000,1.453789
1146.000000,1.428774
1147.000000,1.404190
1148.000000,1.380257
1149.000000,1.358882
1150.000000,1.335504
1151.000000,1.312803
1152.000000,1.292811
1153.000000,1.271766
1154.000000,1.252806
1155.000000,1.234239
1156.000000,1.215808
1157.000000,1.199201
1158.000000,1.184596
1159.000000,1.171300
1160.000000,1.160571
1161.000000,1.150956
1162.000000,1.143465
1163.000000,1.137639
1164.000000,1.135248
1165.000000,1.136202
1166.000000,1.139669
1167.000000,1.145753
1168.000000,1.157010
1169.000000,1.172297
1170.000000,1.191311
1171.000000,1.211434
1172.000000,1.233476
1173.000000,1.259698
1174.000000,1.288927
1175.000000,1.319769
1176.000000,1.353079
1177.000000,1.388336
1178.000000,1.424370
1179.000000,1.461355
1180.000000,1.499874
1181.000000,1.537947
1182.000000,1.575922
1183.000000,1.614559
1184.000000,1.654068
1185.000000,1.693150
1186.000000,1.729071
1187.000000,1.766060
1188.000000,1.801579
1189.000000,1.834751
1190.000000,1.865210
1191.000000,1.889040
1192.000000,1.908819
1193.000000,1.919820
1194.000000,1.921988
1195.000000,1.912593
1196.000000,1.892823
1197.000000,1.863733
1198.000000,1.819841
1199.000000,1.768567
1200.000000,1.712244
1201.000000,1.651670
1202.000000,1.586460
1203.000000,1.520024
1204.000000,1.449083
1205.000000,1.374045
1206.000000,1.299398
1207.000000,1.224201
1208.000000,1.145943
1209.000000,1.067788
1210.000000,0.986194
1211.000000,0.908136
1212.000000,0.828309
1213.000000,0.746177
1214.000000,0.668323
1215.000000,0.587894
1216.000000,0.505656
1217.000000,0.429264
1218.000000,0.350995
1219.000000,0.271223
1220.000000,0.190846
1221.000000,0.109377
1222.000000,0.033963
1223.000000,-0.041815
1224.000000,-0.118211
1225.000000,-0.194016
1226.000000,-0.270461
1227.000000,-0.346780
1228.000000,-0.422676
1229.000000,-0.497949
1230.000000,-0.564916
1231.000000,-0.632417
1232.000000,-0.698667
1233.000000,-0.764058
1234.000000,-0.833732
1235.000000,-0.902694
1236.000000,-0.969684
1237.000000,-1.034650
1238.000000,-1.097640
1239.000000,-1.159296
1240.000000,-1.217899
1241.000000,-1.274591
1242.000000,-1.329254
1243.000000,-1.381234
1244.000000,-1.435778
1245.000000,-1.487312
1246.000000,-1.535195
1247.000000,-1.579333
1248.000000,-1.620802
1249.000000,-1.662644
1250.000000,-1.701565
1251.000000,-1.740163
1252.000000,-1.775378
1253.000000,-1.810090
1254.000000,-1.842249
1255.000000,-1.873718
1256.000000,-1.901502
1257.000000,-1.927559
1258.000000,-1.951787
1259.000000,-1.975017
1260.000000,-1.997538
1261.000000,-2.020241
1262.000000,-2.042804
1263.000000,-2.064942
1264.000000,-2.087276
1265.000000,-2.110057
1266.000000,-2.133170
1267.000000,-2.157340
1268.000000,-2.181733
1269.000000,-2.207278
1270.000000,-2.233241
1271.000000,-2.259262
1272.000000,-2.285194
1273.000000,-2.312609
1274.000000,-2.342599
1275.000000,-2.373653
1276.000000,-2.405535
1277.000000,-2.438000
1278.000000,-2.471182
1279.000000,-2.507022
1280.000000,-2.542534
1281.000000,-2.578601
1282.000000,-2.616458
1283.000000,-2.654051
1284.000000,-2.692218
1285.000000,-2.733610
1286.000000,-2.774176
1287.000000,-2.814908
1288.000000,-2.857673
1289.000000,-2.897504
1290.000000,-2.934270
1291.000000,-2.969656
1292.000000,-3.002467
1293.000000,-3.034154
1294.000000,-3.063055
1295.000000,-3.091535
1296.000000,-3.117195
1297.000000,-3.143764
1298.000000,-3.167306
1299.000000,-3.190018
1300.000000,-3.211623
1301.000000,-3.232210
1302.000000,-3.250964
1303.000000,-3.267162
1304.000000,-3.283839
1305.000000,-3.297591
1306.000000,-3.310266
1307.000000,-3.321598
1308.000000,-3.330776
1309.000000,-3.338143
1310.000000,-3.344090
1311.000000,-3.349044
1312.000000,-3.351421
1313.000000,-3.351864
1314.000000,-3.351454
1315.000000,-3.349208
1316.000000,-3.345665
1317.000000,-3.340213
