timestep,value
287.000000,-0.727294
288.000000,-0.704597
289.000000,-0.683141
290.000000,-0.660655
291.000000,-0.635728
292.000000,-0.610616
293.000000,-0.584128
294.000000,-0.555369
295.000000,-0.526776
296.000000,-0.496552
297.000000,-0.467796
298.000000,-0.438649
299.000000,-0.409302
300.000000,-0.380073
301.000000,-0.349825
302.000000,-0.319268
303.000000,-0.288982
304.000000,-0.256706
305.000000,-0.226184
306.000000,-0.195526
307.000000,-0.164557
308.000000,-0.133130
309.000000,-0.102566
310.000000,-0.070690
311.000000,-0.039761
312.000000,-0.009669
313.000000,0.023150
314.000000,0.054937
315.000000,0.086388
316.000000,0.117624
317.000000,0.148664
318.000000,0.180575
319.000000,0.208846
320.000000,0.237291
321.000000,0.264619
322.000000,0.287105
323.000000,0.306553
324.000000,0.325316
325.000000,0.341865
326.000000,0.354539
327.000000,0.363846
328.000000,0.370795
329.000000,0.373869
330.000000,0.375252
331.000000,0.370919
332.000000,0.364579
333.000000,0.355367
334.000000,0.344253
335.000000,0.327740
336.000000,0.309232
337.000000,0.287803
338.000000,0.265219
339.000000,0.239190
340.000000,0.211458
341.000000,0.180279
342.000000,0.147152
343.000000,0.113506
344.000000,0.078400
345.000000,0.040759
346.000000,0.001238
347.000000,-0.039848
348.000000,-0.080922
349.000000,-0.123191
350.000000,-0.165468
351.000000,-0.206532
352.000000,-0.249244
353.000000,-0.293134
354.000000,-0.336609
355.000000,-0.381263
356.000000,-0.426606
357.000000,-0.471864
358.000000,-0.514865
359.000000,-0.559871
360.000000,-0.606710
361.000000,-0.651327
362.000000,-0.693595
363.000000,-0.735657
364.000000,-0.775846
365.000000,-0.815586
366.000000,-0.856748
367.000000,-0.894499
368.000000,-0.929103
369.000000,-0.962224
370.000000,-0.994345
371.000000,-1.027436
372.000000,-1.059829
373.000000,-1.086149
374.000000,-1.110474
375.000000,-1.133230
376.000000,-1.153421
377.000000,-1.170453
378.000000,-1.184803
379.000000,-1.198980
380.000000,-1.211995
381.000000,-1.223388
382.000000,-1.234974
383.000000,-1.246729
384.000000,-1.257191
385.000000,-1.266790
386.000000,-1.277387
387.000000,-1.286981
388.000000,-1.295676
389.000000,-1.303500
390.000000,-1.310219
391.000000,-1.317124
392.000000,-1.323924
393.000000,-1.328950
394.000000,-1.334062
395.000000,-1.338453
396.000000,-1.341208
397.000000,-1.343138
398.000000,-1.342337
399.000000,-1.341291
400.000000,-1.337934
401.000000,-1.332267
402.000000,-1.323895
403.000000,-1.313444
404.000000,-1.300401
405.000000,-1.285525
406.000000,-1.268286
407.000000,-1.247463
408.000000,-1.223097
409.000000,-1.195790
410.000000,-1.166063
411.000000,-1.133941
412.000000,-1.097987
413.000000,-1.055928
414.000000,-1.010904
415.000000,-0.963667
416.000000,-0.912991
417.000000,-0.858894
418.000000,-0.803978
419.000000,-0.745238
420.000000,-0.681720
421.000000,-0.618773
422.000000,-0.552529
423.000000,-0.487839
424.000000,-0.420833
425.000000,-0.350550
426.000000,-0.283138
427.000000,-0.212835
428.000000,-0.140261
429.000000,-0.071888
430.000000,-0.000983
431.000000,0.071668
432.000000,0.146445
433.000000,0.223647
434.000000,0.301484
435.000000,0.381556
436.000000,0.456967
437.000000,0.532774
438.000000,0.609247
439.000000,0.686257
440.000000,0.764870
441.000000,0.842967
442.000000,0.921921
443.000000,1.000310
444.000000,1.086328
445.000000,1.164599
446.000000,1.248312
447.000000,1.332504
448.000000,1.415148
449.000000,1.496287
450.000000,1.575541
451.000000,1.659999
452.000000,1.742752
453.000000,1.822212
454.000000,1.905636
455.000000,1.986740
456.000000,2.069927
457.000000,2.150235
458.000000,2.232700
459.000000,2.314888
460.000000,2.394921
461.000000,2.475317
462.000000,2.554288
463.000000,2.625475
464.000000,2.694049
465.000000,2.753516
466.000000,2.810859
467.000000,2.866347
468.000000,2.918329
469.000000,2.964251
470.000000,3.006038
471.000000,3.045656
472.000000,3.083510
473.000000,3.117676
474.000000,3.149807
475.000000,3.179813
476.000000,3.206815
477.000000,3.230598
478.000000,3.250449
479.000000,3.266788
480.000000,3.280117
481.000000,3.290490
482.000000,3.298352
483.000000,3.302181
484.000000,3.304018
485.000000,3.303796
486.000000,3.301028
487.000000,3.296718
488.000000,3.289734
489.000000,3.279726
490.000000,3.266343
491.000000,3.250824
492.000000,3.232313
493.000000,3.212793
494.000000,3.190025
495.000000,3.165538
496.000000,3.138856
497.000000,3.108851
498.000000,3.076463
499.000000,3.037728
500.000000,2.996276
501.000000,2.953992
502.000000,2.912225
503.000000,2.868896
504.000000,2.826521
505.000000,2.781657
506.000000,2.734702
507.000000,2.685480
508.000000,2.635030
509.000000,2.585767
510.000000,2.538599
511.000000,2.490144
512.000000,2.440272
513.000000,2.387938
514.000000,2.338005
515.000000,2.288458
516.000000,2.243983
517.000000,2.199654
518.000000,2.157260
519.000000,2.114202
520.000000,2.071527
521.000000,2.031542
522.000000,1.992318
523.000000,1.954946
524.000000,1.917519
525.000000,1.882613
526.000000,1.848003
527.000000,1.813599
528.000000,1.779101
529.000000,1.745946
530.000000,1.719311
531.000000,1.693390
532.000000,1.667088
533.000000,1.641185
534.000000,1.616058
535.000000,1.594027
536.000000,1.573134
537.000000,1.551922
538.000000,1.532079
539.000000,1.512941
540.000000,1.494474
541.000000,1.476646
542.000000,1.459875
543.000000,1.446208
544.000000,1.433250
545.000000,1.421210
546.000000,1.409689
547.000000,1.398967
548.000000,1.389349
549.000000,1.379912
550.000000,1.370335
551.000000,1.361569
552.000000,1.352860
553.000000,1.346088
554.000000,1.340113
555.000000,1.334630
556.000000,1.328910
557.000000,1.323975
558.000000,1.320090
559.000000,1.315426
560.000000,1.310793
561.000000,1.305844
562.000000,1.300075
563.000000,1.295441
564.000000,1.291292
565.000000,1.286338
566.000000,1.279791
567.000000,1.272520
568.000000,1.266537
569.000000,1.261148
570.000000,1.252884
571.000000,1.244481
572.000000,1.236143
573.000000,1.226625
574.000000,1.216534
575.000000,1.205025
576.000000,1.190296
577.000000,1.176529
578.000000,1.160262
579.000000,1.141781
580.000000,1.122608
581.000000,1.100263
582.000000,1.076985
583.000000,1.050392
584.000000,1.019866
585.000000,0.988090
586.000000,0.954294
587.000000,0.916893
588.000000,0.876012
589.000000,0.831589
590.000000,0.781549
591.000000,0.730905
592.000000,0.678222
593.000000,0.625746
594.000000,0.569788
595.000000,0.517881
596.000000,0.464978
597.000000,0.411570
598.000000,0.359519
599.000000,0.308781
600.000000,0.255595
601.000000,0.202647
602.000000,0.149374
603.000000,0.098177
604.000000,0.045320
605.000000,-0.007588
606.000000,-0.059727
607.000000,-0.111766
608.000000,-0.161355
609.000000,-0.212065
610.000000,-0.264164
611.000000,-0.317595
612.000000,-0.368049
613.000000,-0.419046
614.000000,-0.468663
615.000000,-0.519263
616.000000,-0.571615
617.000000,-0.625079
618.000000,-0.676921
619.000000,-0.730443
620.000000,-0.784379
621.000000,-0.840151
622.000000,-0.892216
623.000000,-0.944521
624.000000,-1.001387
625.000000,-1.054319
626.000000,-1.108845
627.000000,-1.163392
628.000000,-1.217401
629.000000,-1.271715
630.000000,-1.327962
631.000000,-1.387160
632.000000,-1.445973
633.000000,-1.502746
634.000000,-1.561572
635.000000,-1.622646
636.000000,-1.681264
637.000000,-1.740971
638.000000,-1.802237
639.000000,-1.866327
640.000000,-1.930890
641.000000,-1.994294
642.000000,-2.055977
643.000000,-2.110320
644.000000,-2.162878
645.000000,-2.211648
646.000000,-2.260005
647.000000,-2.305433
648.000000,-2.349378
649.000000,-2.391449
650.000000,-2.431170
651.000000,-2.472404
652.000000,-2.510245
653.000000,-2.547318
654.000000,-2.585641
655.000000,-2.623403
656.000000,-2.660507
657.000000,-2.697218
658.000000,-2.732536
659.000000,-2.767015
660.000000,-2.800981
661.000000,-2.833752
662.000000,-2.866248
663.000000,-2.898946
664.000000,-2.934145
665.000000,-2.967863
666.000000,-3.000439
667.000000,-3.032272
668.000000,-3.064166
669.000000,-3.096491
670.000000,-3.127816
671.000000,-3.157861
672.000000,-3.186701
673.000000,-3.217214
674.000000,-3.246441
675.000000,-3.275350
676.000000,-3.306896
677.000000,-3.336834
678.000000,-3.366313
679.000000,-3.396301
680.000000,-3.425492
681.000000,-3.456390
682.000000,-3.487181
683.000000,-3.519302
684.000000,-3.552124
685.000000,-3.586066
686.000000,-3.619935
687.000000,-3.655335
688.000000,-3.688470
689.000000,-3.721575
690.000000,-3.753550
691.000000,-3.781491
692.000000,-3.805722
693.000000,-3.823754
694.000000,-3.836606
695.000000,-3.843614
696.000000,-3.845357
697.000000,-3.842682
698.000000,-3.833791
699.000000,-3.818648
700.000000,-3.798527
701.000000,-3.770516
702.000000,-3.736762
703.000000,-3.696615
704.000000,-3.652805
705.000000,-3.606518
706.000000,-3.559593
707.000000,-3.512561
708.000000,-3.462213
709.000000,-3.411980
710.000000,-3.361207
711.000000,-3.312376
712.000000,-3.263364
713.000000,-3.213184
714.000000,-3.164589
715.000000,-3.113873
716.000000,-3.064371
717.000000,-3.016330
718.000000,-2.970302
719.000000,-2.924301
720.000000,-2.880327
721.000000,-2.834614
722.000000,-2.790617
723.000000,-2.746800
724.000000,-2.704922
725.000000,-2.666681
726.000000,-2.629845
727.000000,-2.594785
728.000000,-2.563748
729.000000,-2.532066
730.000000,-2.501891
731.000000,-2.468009
732.000000,-2.439438
733.000000,-2.408610
734.000000,-2.376660
735.000000,-2.344064
736.000000,-2.309368
737.000000,-2.276695
738.000000,-2.242972
739.000000,-2.213797
740.000000,-2.184190
741.000000,-2.157141
742.000000,-2.131595
743.000000,-2.108630
744.000000,-2.088550
745.000000,-2.068953
746.000000,-2.056876
747.000000,-2.044966
748.000000,-2.041695
749.000000,-2.042924
750.000000,-2.041769
751.000000,-2.047500
752.000000,-2.053626
753.000000,-2.064507
754.000000,-2.076326
755.000000,-2.093113
756.000000,-2.110909
757.000000,-2.129825
758.000000,-2.150388
759.000000,-2.172311
760.000000,-2.196206
761.000000,-2.216855
762.000000,-2.238338
763.000000,-2.258301
764.000000,-2.276079
765.000000,-2.292286
766.000000,-2.305378
767.000000,-2.316158
768.000000,-2.323383
769.000000,-2.327816
770.000000,-2.326969
771.000000,-2.321890
772.000000,-2.312699
773.000000,-2.299136
774.000000,-2.281130
775.000000,-2.260832
776.000000,-2.239125
777.000000,-2.215292
778.000000,-2.187276
779.000000,-2.156561
780.000000,-2.124965
781.000000,-2.091273
782.000000,-2.054813
783.000000,-2.020696
784.000000,-1.985593
785.000000,-1.950790
786.000000,-1.916163
787.000000,-1.886505
788.000000,-1.859146
789.000000,-1.831889
790.000000,-1.805022
791.000000,-1.778245
792.000000,-1.754296
793.000000,-1.731933
794.000000,-1.714546
795.000000,-1.701873
796.000000,-1.691783
797.000000,-1.685056
798.000000,-1.681478
799.000000,-1.681793
800.000000,-1.686648
801.000000,-1.695730
802.000000,-1.709347
803.000000,-1.726325
804.000000,-1.745995
805.000000,-1.769581
806.000000,-1.796548
807.000000,-1.826233
808.000000,-1.855524
809.000000,-1.887414
810.000000,-1.921038
811.000000,-1.955692
812.000000,-1.991411
813.000000,-2.027515
814.000000,-2.064037
815.000000,-2.099720
816.000000,-2.133180
817.000000,-2.167314
818.000000,-2.200089
819.000000,-2.231983
820.000000,-2.262099
821.000000,-2.290138
822.000000,-2.317129
823.000000,-2.342390
824.000000,-2.365737
825.000000,-2.387331
826.000000,-2.406391
827.000000,-2.422349
828.000000,-2.436152
829.000000,-2.447366
830.000000,-2.455704
831.000000,-2.462106
832.000000,-2.465603
833.000000,-2.466340
834.000000,-2.464622
835.000000,-2.460051
836.000000,-2.453296
837.000000,-2.444846
838.000000,-2.434017
839.000000,-2.419924
840.000000,-2.403953
841.000000,-2.386683
842.000000,-2.369319
843.000000,-2.349864
844.000000,-2.329125
845.000000,-2.308251
846.000000,-2.287145
847.000000,-2.264364
848.000000,-2.240118
849.000000,-2.214537
850.000000,-2.187740
851.000000,-2.161024
852.000000,-2.136428
853.000000,-2.111481
854.000000,-2.086654
855.000000,-2.061338
856.000000,-2.036345
857.000000,-2.011967
858.000000,-1.987584
859.000000,-1.963794
860.000000,-1.940632
861.000000,-1.917117
862.000000,-1.895082
863.000000,-1.874212
864.000000,-1.853950
865.000000,-1.835839
866.000000,-1.818782
867.000000,-1.802480
868.000000,-1.788504
869.000000,-1.777623
870.000000,-1.766133
871.000000,-1.756021
872.000000,-1.748013
873.000000,-1.741852
874.000000,-1.738202
875.000000,-1.736811
876.000000,-1.735192
877.000000,-1.735872
878.000000,-1.739041
879.000000,-1.743158
880.000000,-1.749141
881.000000,-1.757269
882.000000,-1.766859
883.000000,-1.778916
884.000000,-1.792298
885.000000,-1.807295
886.000000,-1.824251
887.000000,-1.841939
888.000000,-1.861045
889.000000,-1.881832
890.000000,-1.903678
891.000000,-1.926379
892.000000,-1.950328
893.000000,-1.975822
894.000000,-2.002625
895.000000,-2.028981
896.000000,-2.056071
897.000000,-2.083629
898.000000,-2.111245
899.000000,-2.139165
900.000000,-2.166806
901.000000,-2.194866
902.000000,-2.222826
903.000000,-2.250910
904.000000,-2.278340
905.000000,-2.305100
906.000000,-2.330746
907.000000,-2.355673
908.000000,-2.380418
909.000000,-2.404659
910.000000,-2.427510
911.000000,-2.448948
912.000000,-2.469403
913.000000,-2.489099
914.000000,-2.507741
915.000000,-2.525340
916.000000,-2.541241
917.000000,-2.555747
918.000000,-2.568818
919.000000,-2.580670
920.000000,-2.590875
921.000000,-2.599257
922.000000,-2.606168
923.000000,-2.611373
924.000000,-2.614861
925.000000,-2.616861
926.000000,-2.617237
927.000000,-2.615803
928.000000,-2.612595
929.000000,-2.607597
930.000000,-2.601090
931.000000,-2.592555
932.000000,-2.582478
933.000000,-2.570585
934.000000,-2.557588
935.000000,-2.543364
936.000000,-2.527139
937.000000,-2.511391
938.000000,-2.494251
939.000000,-2.476231
940.000000,-2.457912
941.000000,-2.438191
942.000000,-2.417130
943.000000,-2.394682
944.000000,-2.370838
945.000000,-2.346050
946.000000,-2.321433
947.000000,-2.296547
948.000000,-2.270485
949.000000,-2.243077
950.000000,-2.215314
951.000000,-2.187296
952.000000,-2.158405
953.000000,-2.128216
954.000000,-2.097421
955.000000,-2.066490
956.000000,-2.035164
957.000000,-2.003545
958.000000,-1.972176
959.000000,-1.941132
960.000000,-1.909930
961.000000,-1.878510
962.000000,-1.846918
963.000000,-1.815506
964.000000,-1.784831
965.000000,-1.755266
966.000000,-1.725957
967.000000,-1.696684
968.000000,-1.667494
969.000000,-1.638557
970.000000,-1.610919
971.000000,-1.583905
972.000000,-1.557307
973.000000,-1.531528
974.000000,-1.507607
975.000000,-1.484640
976.000000,-1.463016
977.000000,-1.441760
978.000000,-1.421538
979.000000,-1.402627
980.000000,-1.385037
981.000000,-1.369025
982.000000,-1.354388
983.000000,-1.341065
984.000000,-1.329242
985.000000,-1.318822
986.000000,-1.309582
987.000000,-1.302037
988.000000,-1.295580
989.000000,-1.290681
990.000000,-1.287870
991.000000,-1.286412
992.000000,-1.286301
993.000000,-1.287887
994.000000,-1.290539
995.000000,-1.294747
996.000000,-1.300095
997.000000,-1.307022
998.000000,-1.315440
999.000000,-1.324918
1000.000000,-1.336314
1001.000000,-1.349485
1002.000000,-1.363452
1003.000000,-1.378477
1004.000000,-1.394680
1005.000000,-1.412132
1006.000000,-1.429933
1007.000000,-1.448465
1008.000000,-1.468253
1009.000000,-1.489355
1010.000000,-1.511391
1011.000000,-1.533999
1012.000000,-1.557030
1013.000000,-1.581555
1014.000000,-1.606528
1015.000000,-1.632093
1016.000000,-1.657536
1017.000000,-1.683171
1018.000000,-1.709730
1019.000000,-1.737218
1020.000000,-1.764786
1021.000000,-1.792102
1022.000000,-1.819622
1023.000000,-1.847346
1024.000000,-1.874771
1025.000000,-1.901590
1026.000000,-1.928288
1027.000000,-1.955316
1028.000000,-1.982301
1029.000000,-2.009059
1030.000000,-2.035428
1031.000000,-2.061444
1032.000000,-2.087048
1033.000000,-2.112274
1034.000000,-2.136848
1035.000000,-2.160645
1036.000000,-2.183820
1037.000000,-2.206339
1038.000000,-2.228104
1039.000000,-2.249172
1040.000000,-2.269381
1041.000000,-2.288612
1042.000000,-2.307022
1043.000000,-2.324787
1044.000000,-2.341575
1045.000000,-2.357355
1046.000000,-2.372270
1047.000000,-2.386054
1048.000000,-2.398560
1049.000000,-2.409990
1050.000000,-2.420276
1051.000000,-2.429326
1052.000000,-2.437091
1053.000000,-2.443634
1054.000000,-2.448879
1055.000000,-2.452708
1056.000000,-2.455882
1057.000000,-2.457804
1058.000000,-2.458699
1059.000000,-2.458803
1060.000000,-2.457424
1061.000000,-2.454724
1062.000000,-2.450898
1063.000000,-2.445812
1064.000000,-2.439244
1065.000000,-2.431295
1066.000000,-2.422010
1067.000000,-2.411617
1068.000000,-2.400219
1069.000000,-2.387567
1070.000000,-2.373947
1071.000000,-2.359172
1072.000000,-2.342809
1073.000000,-2.325106
1074.000000,-2.306795
1075.000000,-2.287765
1076.000000,-2.267675
1077.000000,-2.246706
1078.000000,-2.225034
1079.000000,-2.202403
1080.000000,-2.179059
1081.000000,-2.154407
1082.000000,-2.129868
1083.000000,-2.101245
1084.000000,-2.075010
1085.000000,-2.047730
1086.000000,-2.019590
1087.000000,-1.991575
1088.000000,-1.959509
1089.000000,-1.926428
1090.000000,-1.892791
1091.000000,-1.858353
1092.000000,-1.823349
1093.000000,-1.787304
1094.000000,-1.755864
1095.000000,-1.720167
1096.000000,-1.684759
1097.000000,-1.649171
1098.000000,-1.614267
1099.000000,-1.578925
1100.000000,-1.543030
1101.000000,-1.507600
1102.000000,-1.473753
1103.000000,-1.439772
1104.000000,-1.406087
1105.000000,-1.372860
1106.000000,-1.340810
1107.000000,-1.308795
1108.000000,-1.276912
1109.000000,-1.245806
1110.000000,-1.215462
1111.000000,-1.186505
1112.000000,-1.158583
1113.000000,-1.131264
1114.000000,-1.104909
1115.000000,-1.079831
1116.000000,-1.055314
1117.000000,-1.031335
1118.000000,-1.008627
1119.000000,-0.988246
1120.000000,-0.968596
1121.000000,-0.950122
1122.000000,-0.932810
1123.000000,-0.916651
1124.000000,-0.901762
1125.000000,-0.888317
1126.000000,-0.875427
1127.000000,-0.864362
1128.000000,-0.854759
1129.000000,-0.846831
1130.000000,-0.839460
1131.000000,-0.833205
1132.000000,-0.828748
1133.000000,-0.825924
1134.000000,-0.824487
1135.000000,-0.824138
1136.000000,-0.824632
1137.000000,-0.826657
1138.000000,-0.830961
1139.000000,-0.836918
1140.000000,-0.843604
1141.000000,-0.851858
1142.000000,-0.861357
1143.000000,-0.871853
1144.000000,-0.884356
1145.000000,-0.898867
1146.000000,-0.913282
1147.000000,-0.931585
1148.000000,-0.950538
1149.000000,-0.970833
1150.000000,-0.992388
1151.000000,-1.015562
1152.000000,-1.039937
1153.000000,-1.066140
1154.000000,-1.093418
1155.000000,-1.120670
1156.000000,-1.149134
1157.000000,-1.179367
1158.000000,-1.211043
1159.000000,-1.242273
1160.000000,-1.274616
1161.000000,-1.308238
1162.000000,-1.342200
1163.000000,-1.376553
1164.000000,-1.412072
1165.000000,-1.447548
1166.000000,-1.483421
1167.000000,-1.519580
1168.000000,-1.555706
1169.000000,-1.592262
1170.000000,-1.628792
1171.000000,-1.665001
1172.000000,-1.700980
1173.000000,-1.737478
1174.000000,-1.774148
1175.000000,-1.810967
1176.000000,-1.847544
1177.000000,-1.883855
1178.000000,-1.919926
1179.000000,-1.954852
1180.000000,-1.989762
1181.000000,-2.024377
1182.000000,-2.058146
1183.000000,-2.091357
1184.000000,-2.123669
1185.000000,-2.155596
1186.000000,-2.190378
1187.000000,-2.224239
1188.000000,-2.253957
1189.000000,-2.283064
1190.000000,-2.311423
1191.000000,-2.338882
1192.000000,-2.365423
1193.000000,-2.390937
1194.000000,-2.418056
1195.000000,-2.441480
1196.000000,-2.466577
1197.000000,-2.490640
1198.000000,-2.513413
1199.000000,-2.534778
1200.000000,-2.555090
1201.000000,-2.574003
1202.000000,-2.591448
1203.000000,-2.607444
1204.000000,-2.621900
1205.000000,-2.634822
1206.000000,-2.646389
1207.000000,-2.656730
1208.000000,-2.665735
1209.000000,-2.673462
1210.000000,-2.679526
1211.000000,-2.683989
1212.000000,-2.687254
1213.000000,-2.688910
1214.000000,-2.688713
1215.000000,-2.687180
1216.000000,-2.684823
1217.000000,-2.681059
1218.000000,-2.675818
1219.000000,-2.668786
1220.000000,-2.660827
1221.000000,-2.650985
1222.000000,-2.639638
1223.000000,-2.626818
1224.000000,-2.612347
1225.000000,-2.596311
1226.000000,-2.580314
1227.000000,-2.561371
1228.000000,-2.542233
1229.000000,-2.520715
1230.000000,-2.497102
1231.000000,-2.472666
1232.000000,-2.446908
1233.000000,-2.419890
1234.000000,-2.391476
1235.000000,-2.362192
1236.000000,-2.332497
1237.000000,-2.301406
1238.000000,-2.269796
1239.000000,-2.237241
1240.000000,-2.204721
1241.000000,-2.171689
1242.000000,-2.137318
1243.000000,-2.102955
1244.000000,-2.067602
1245.000000,-2.028870
1246.000000,-1.992599
1247.000000,-1.953633
1248.000000,-1.913051
1249.000000,-1.873816
1250.000000,-1.833242
1251.000000,-1.792328
1252.000000,-1.755280
1253.000000,-1.715516
1254.000000,-1.674922
1255.000000,-1.634674
1256.000000,-1.597962
1257.000000,-1.558305
1258.000000,-1.517819
1259.000000,-1.478805
1260.000000,-1.439927
1261.000000,-1.401070
1262.000000,-1.363042
1263.000000,-1.324956
1264.000000,-1.288393
1265.000000,-1.252448
1266.000000,-1.216488
1267.000000,-1.178885
1268.000000,-1.141440
1269.000000,-1.104699
1270.000000,-1.069845
1271.000000,-1.036359
1272.000000,-1.003780
