timestep,value
259.000000,1.575904
260.000000,1.653957
261.000000,1.726595
262.000000,1.797515
263.000000,1.868622
264.000000,1.934578
265.000000,1.998814
266.000000,2.062799
267.000000,2.120720
268.000000,2.177021
269.000000,2.232879
270.000000,2.287066
271.000000,2.338268
272.000000,2.389454
273.000000,2.433838
274.000000,2.476878
275.000000,2.519146
276.000000,2.558774
277.000000,2.596283
278.000000,2.632287
279.000000,2.666764
280.000000,2.698654
281.000000,2.729112
282.000000,2.757618
283.000000,2.783624
284.000000,2.807431
285.000000,2.829480
286.000000,2.849039
287.000000,2.865952
288.000000,2.881730
289.000000,2.895169
290.000000,2.906913
291.000000,2.916779
292.000000,2.925747
293.000000,2.932855
294.000000,2.937462
295.000000,2.940064
296.000000,2.940405
297.000000,2.940769
298.000000,2.938809
299.000000,2.935443
300.000000,2.929518
301.000000,2.922110
302.000000,2.913436
303.000000,2.903173
304.000000,2.891560
305.000000,2.876935
306.000000,2.861041
307.000000,2.845681
308.000000,2.829487
309.000000,2.813243
310.000000,2.798288
311.000000,2.783142
312.000000,2.766745
313.000000,2.750474
314.000000,2.733090
315.000000,2.714722
316.000000,2.696692
317.000000,2.679131
318.000000,2.661274
319.000000,2.643527
320.000000,2.625665
321.000000,2.606031
322.000000,2.586351
323.000000,2.565171
324.000000,2.543170
325.000000,2.520429
326.000000,2.498139
327.000000,2.474778
328.000000,2.450261
329.000000,2.425141
330.000000,2.399462
331.000000,2.374409
332.000000,2.348234
333.000000,2.322326
334.000000,2.295186
335.000000,2.266048
336.000000,2.236966
337.000000,2.206258
338.000000,2.175692
339.000000,2.142998
340.000000,2.110370
341.000000,2.074427
342.000000,2.036321
343.000000,1.999589
344.000000,1.964243
345.000000,1.926837
346.000000,1.890497
347.000000,1.854427
348.000000,1.817433
349.000000,1.780405
350.000000,1.742454
351.000000,1.705010
352.000000,1.670171
353.000000,1.634578
354.000000,1.599264
355.000000,1.562495
356.000000,1.525919
357.000000,1.494916
358.000000,1.464313
359.000000,1.434817
360.000000,1.407405
361.000000,1.384070
362.000000,1.361804
363.000000,1.339398
364.000000,1.322823
365.000000,1.311927
366.000000,1.303206
367.000000,1.300601
368.000000,1.302634
369.000000,1.308377
370.000000,1.319416
371.000000,1.333996
372.000000,1.352511
373.000000,1.373994
374.000000,1.396304
375.000000,1.423738
376.000000,1.453176
377.000000,1.483771
378.000000,1.513109
379.000000,1.543521
380.000000,1.576014
381.000000,1.608366
382.000000,1.641763
383.000000,1.673918
384.000000,1.709036
385.000000,1.743778
386.000000,1.783717
387.000000,1.827187
388.000000,1.871597
389.000000,1.919325
390.000000,1.971787
391.000000,2.026336
392.000000,2.078672
393.000000,2.132979
394.000000,2.185851
395.000000,2.237460
396.000000,2.289672
397.000000,2.335662
398.000000,2.378962
399.000000,2.418051
400.000000,2.454130
401.000000,2.489082
402.000000,2.524293
403.000000,2.555275
404.000000,2.584128
405.000000,2.612932
406.000000,2.639429
407.000000,2.663874
408.000000,2.685627
409.000000,2.706610
410.000000,2.725924
411.000000,2.743708
412.000000,2.758761
413.000000,2.773359
414.000000,2.786652
415.000000,2.798933
416.000000,2.808246
417.000000,2.816546
418.000000,2.823761
419.000000,2.830071
420.000000,2.834926
421.000000,2.837884
422.000000,2.839252
423.000000,2.839363
424.000000,2.838329
425.000000,2.836073
426.000000,2.831798
427.000000,2.826392
428.000000,2.820162
429.000000,2.812019
430.000000,2.801929
431.000000,2.790326
432.000000,2.777581
433.000000,2.763644
434.000000,2.749240
435.000000,2.733313
436.000000,2.716458
437.000000,2.697545
438.000000,2.677533
439.000000,2.656418
440.000000,2.633378
441.000000,2.608883
442.000000,2.585364
443.000000,2.560991
444.000000,2.535642
445.000000,2.508210
446.000000,2.479867
447.000000,2.450435
448.000000,2.420100
449.000000,2.391258
450.000000,2.361682
451.000000,2.330691
452.000000,2.298790
453.000000,2.266341
454.000000,2.232889
455.000000,2.198794
456.000000,2.168016
457.000000,2.136583
458.000000,2.104694
459.000000,2.072316
460.000000,2.039809
461.000000,2.006779
462.000000,1.973947
463.000000,1.941021
464.000000,1.908003
465.000000,1.879332
466.000000,1.851251
467.000000,1.823053
468.000000,1.795361
469.000000,1.767950
470.000000,1.740821
471.000000,1.714137
472.000000,1.688657
473.000000,1.663290
474.000000,1.638707
475.000000,1.614503
476.000000,1.590856
477.000000,1.567636
478.000000,1.545765
479.000000,1.524303
480.000000,1.503637
481.000000,1.483570
482.000000,1.464556
483.000000,1.445612
484.000000,1.427807
485.000000,1.410744
486.000000,1.393923
487.000000,1.377701
488.000000,1.362355
489.000000,1.347645
490.000000,1.333611
491.000000,1.320920
492.000000,1.309302
493.000000,1.297773
494.000000,1.286650
495.000000,1.274458
496.000000,1.263033
497.000000,1.251449
498.000000,1.240335
499.000000,1.230056
500.000000,1.219811
501.000000,1.209567
502.000000,1.199057
503.000000,1.188809
504.000000,1.178893
505.000000,1.167995
506.000000,1.157267
507.000000,1.144576
508.000000,1.132647
509.000000,1.121418
510.000000,1.108859
511.000000,1.096040
512.000000,1.082604
513.000000,1.069193
514.000000,1.055008
515.000000,1.040789
516.000000,1.025661
517.000000,1.010515
518.000000,0.994906
519.000000,0.977796
520.000000,0.960765
521.000000,0.943154
522.000000,0.925186
523.000000,0.908026
524.000000,0.889173
525.000000,0.869989
526.000000,0.849302
527.000000,0.828739
528.000000,0.808740
529.000000,0.789953
530.000000,0.772296
531.000000,0.755025
532.000000,0.737959
533.000000,0.721088
534.000000,0.704959
535.000000,0.688864
536.000000,0.672492
537.000000,0.657844
538.000000,0.642054
539.000000,0.625794
540.000000,0.609401
541.000000,0.592349
542.000000,0.574662
543.000000,0.558851
544.000000,0.542827
545.000000,0.525438
546.000000,0.507468
547.000000,0.488632
548.000000,0.469362
549.000000,0.449296
550.000000,0.428301
551.000000,0.406400
552.000000,0.383674
553.000000,0.360812
554.000000,0.337400
555.000000,0.313312
556.000000,0.288237
557.000000,0.262828
558.000000,0.236349
559.000000,0.208725
560.000000,0.180513
561.000000,0.151713
562.000000,0.122415
563.000000,0.092997
564.000000,0.062795
565.000000,0.032434
566.000000,0.001678
567.000000,-0.029393
568.000000,-0.060920
569.000000,-0.093103
570.000000,-0.129510
571.000000,-0.166566
572.000000,-0.203838
573.000000,-0.241375
574.000000,-0.278502
575.000000,-0.315278
576.000000,-0.356265
577.000000,-0.397093
578.000000,-0.438049
579.000000,-0.480302
580.000000,-0.526447
581.000000,-0.572729
582.000000,-0.618966
583.000000,-0.663386
584.000000,-0.712549
585.000000,-0.760729
586.000000,-0.809724
587.000000,-0.858461
588.000000,-0.910656
589.000000,-0.963497
590.000000,-1.015322
591.000000,-1.067548
592.000000,-1.119511
593.000000,-1.172010
594.000000,-1.223969
595.000000,-1.276114
596.000000,-1.328555
597.000000,-1.382852
598.000000,-1.436594
599.000000,-1.490552
600.000000,-1.544533
601.000000,-1.597959
602.000000,-1.650859
603.000000,-1.704300
604.000000,-1.757477
605.000000,-1.810051
606.000000,-1.862472
607.000000,-1.914895
608.000000,-1.967468
609.000000,-2.018638
610.000000,-2.072552
611.000000,-2.125835
612.000000,-2.178180
613.000000,-2.228831
614.000000,-2.278323
615.000000,-2.323674
616.000000,-2.366933
617.000000,-2.407869
618.000000,-2.446905
619.000000,-2.483919
620.000000,-2.517206
621.000000,-2.548613
622.000000,-2.577817
623.000000,-2.606160
624.000000,-2.632911
625.000000,-2.657972
626.000000,-2.680247
627.000000,-2.701126
628.000000,-2.721095
629.000000,-2.740017
630.000000,-2.757464
631.000000,-2.774261
632.000000,-2.789459
633.000000,-2.804736
634.000000,-2.818527
635.000000,-2.830453
636.000000,-2.841575
637.000000,-2.851799
638.000000,-2.860506
639.000000,-2.868341
640.000000,-2.875321
641.000000,-2.881527
642.000000,-2.887627
643.000000,-2.893043
644.000000,-2.897940
645.000000,-2.902487
646.000000,-2.906218
647.000000,-2.909959
648.000000,-2.912755
649.000000,-2.915058
650.000000,-2.916583
651.000000,-2.918247
652.000000,-2.919185
653.000000,-2.919787
654.000000,-2.920233
655.000000,-2.919094
656.000000,-2.919279
657.000000,-2.918034
658.000000,-2.916728
659.000000,-2.916333
660.000000,-2.914967
661.000000,-2.913261
662.000000,-2.911981
663.000000,-2.910380
664.000000,-2.908566
665.000000,-2.906255
666.000000,-2.902839
667.000000,-2.900644
668.000000,-2.898110
669.000000,-2.894593
670.000000,-2.889714
671.000000,-2.883838
672.000000,-2.879708
673.000000,-2.874430
674.000000,-2.867672
675.000000,-2.859460
676.000000,-2.850261
677.000000,-2.839112
678.000000,-2.827688
679.000000,-2.814742
680.000000,-2.800139
681.000000,-2.784521
682.000000,-2.768550
683.000000,-2.751200
684.000000,-2.731599
685.000000,-2.710193
686.000000,-2.686508
687.000000,-2.662030
688.000000,-2.633864
689.000000,-2.604190
690.000000,-2.573250
691.000000,-2.540028
692.000000,-2.504664
693.000000,-2.469076
694.000000,-2.431424
695.000000,-2.391668
696.000000,-2.347513
697.000000,-2.301592
698.000000,-2.254746
699.000000,-2.203553
700.000000,-2.151526
701.000000,-2.094278
702.000000,-2.037554
703.000000,-1.975854
704.000000,-1.917023
705.000000,-1.860708
706.000000,-1.803716
707.000000,-1.746775
708.000000,-1.692195
709.000000,-1.637032
710.000000,-1.581729
711.000000,-1.525406
712.000000,-1.469189
713.000000,-1.415568
714.000000,-1.361132
715.000000,-1.306166
716.000000,-1.250205
717.000000,-1.192895
718.000000,-1.135417
719.000000,-1.077491
720.000000,-1.017938
721.000000,-0.957792
722.000000,-0.896384
723.000000,-0.835383
724.000000,-0.773110
725.000000,-0.709364
726.000000,-0.645248
727.000000,-0.580932
728.000000,-0.515801
729.000000,-0.445652
730.000000,-0.375799
731.000000,-0.305632
732.000000,-0.235021
733.000000,-0.160353
734.000000,-0.085033
735.000000,-0.009723
736.000000,0.063681
737.000000,0.137247
738.000000,0.208706
739.000000,0.278380
740.000000,0.346504
741.000000,0.416650
742.000000,0.484744
743.000000,0.548097
744.000000,0.610208
745.000000,0.668030
746.000000,0.726672
747.000000,0.781357
748.000000,0.831491
749.000000,0.873091
750.000000,0.913326
751.000000,0.946688
752.000000,0.975939
753.000000,1.002717
754.000000,1.025873
755.000000,1.047373
756.000000,1.063706
757.000000,1.077192
758.000000,1.089842
759.000000,1.098362
760.000000,1.105861
761.000000,1.111288
762.000000,1.112320
763.000000,1.112516
764.000000,1.111404
765.000000,1.109432
766.000000,1.104718
767.000000,1.099310
768.000000,1.093757
769.000000,1.088150
770.000000,1.080101
771.000000,1.068941
772.000000,1.058844
773.000000,1.049320
774.000000,1.040644
775.000000,1.031713
776.000000,1.021315
777.000000,1.010172
778.000000,0.998800
779.000000,0.985876
780.000000,0.971507
781.000000,0.954385
782.000000,0.935088
783.000000,0.912237
784.000000,0.886646
785.000000,0.859149
786.000000,0.832120
787.000000,0.801301
788.000000,0.769547
789.000000,0.734979
790.000000,0.698444
791.000000,0.661585
792.000000,0.622629
793.000000,0.581083
794.000000,0.538360
795.000000,0.493530
796.000000,0.450611
797.000000,0.406241
798.000000,0.360064
799.000000,0.312044
800.000000,0.260285
801.000000,0.211056
802.000000,0.160643
803.000000,0.110557
804.000000,0.059879
805.000000,0.004902
806.000000,-0.050102
807.000000,-0.107367
808.000000,-0.165036
809.000000,-0.222840
810.000000,-0.280265
811.000000,-0.338178
812.000000,-0.397764
813.000000,-0.456600
814.000000,-0.515574
815.000000,-0.573514
816.000000,-0.630713
817.000000,-0.687930
818.000000,-0.745470
819.000000,-0.807899
820.000000,-0.867130
821.000000,-0.926882
822.000000,-0.987374
823.000000,-1.047044
824.000000,-1.106327
825.000000,-1.168425
826.000000,-1.227255
827.000000,-1.286003
828.000000,-1.344351
829.000000,-1.403245
830.000000,-1.462871
831.000000,-1.526684
832.000000,-1.587560
833.000000,-1.651746
834.000000,-1.719127
835.000000,-1.786259
836.000000,-1.853684
837.000000,-1.922128
838.000000,-1.990517
839.000000,-2.059089
840.000000,-2.129606
841.000000,-2.201571
842.000000,-2.273559
843.000000,-2.348038
844.000000,-2.422245
845.000000,-2.495496
846.000000,-2.568621
847.000000,-2.640774
848.000000,-2.712221
849.000000,-2.782355
850.000000,-2.855039
851.000000,-2.927755
852.000000,-2.998213
853.000000,-3.067284
854.000000,-3.134327
855.000000,-3.200378
856.000000,-3.263595
857.000000,-3.324669
858.000000,-3.384247
859.000000,-3.441781
860.000000,-3.497262
861.000000,-3.549195
862.000000,-3.597358
863.000000,-3.642960
864.000000,-3.686212
865.000000,-3.726306
866.000000,-3.764600
867.000000,-3.797621
868.000000,-3.825390
869.000000,-3.850633
870.000000,-3.873633
871.000000,-3.894431
872.000000,-3.913012
873.000000,-3.928917
874.000000,-3.942600
875.000000,-3.954181
876.000000,-3.964512
877.000000,-3.974261
878.000000,-3.983274
879.000000,-3.991472
880.000000,-3.999836
881.000000,-4.007614
882.000000,-4.015489
883.000000,-4.023325
884.000000,-4.031159
885.000000,-4.039048
886.000000,-4.046173
887.000000,-4.053356
888.000000,-4.060465
889.000000,-4.066347
890.000000,-4.072266
891.000000,-4.078485
892.000000,-4.083473
893.000000,-4.087251
894.000000,-4.089266
895.000000,-4.088240
896.000000,-4.085819
897.000000,-4.080381
898.000000,-4.073055
899.000000,-4.063489
900.000000,-4.052171
901.000000,-4.039894
902.000000,-4.024463
903.000000,-4.006495
904.000000,-3.986242
905.000000,-3.965731
906.000000,-3.942438
907.000000,-3.917146
908.000000,-3.890587
909.000000,-3.861713
910.000000,-3.830551
911.000000,-3.799512
912.000000,-3.767044
913.000000,-3.732286
914.000000,-3.696697
915.000000,-3.660095
916.000000,-3.622034
917.000000,-3.582320
918.000000,-3.541377
919.000000,-3.499544
920.000000,-3.456947
921.000000,-3.413718
922.000000,-3.369033
923.000000,-3.322238
924.000000,-3.271686
925.000000,-3.220250
926.000000,-3.168088
927.000000,-3.116016
928.000000,-3.063319
929.000000,-3.009368
930.000000,-2.951746
931.000000,-2.892919
932.000000,-2.834923
933.000000,-2.772232
934.000000,-2.708784
935.000000,-2.641793
936.000000,-2.574592
937.000000,-2.503151
938.000000,-2.432907
939.000000,-2.363958
940.000000,-2.299763
941.000000,-2.240204
942.000000,-2.181462
943.000000,-2.126251
944.000000,-2.070269
945.000000,-2.013772
946.000000,-1.962107
947.000000,-1.910260
948.000000,-1.858381
949.000000,-1.805873
950.000000,-1.752306
951.000000,-1.701885
952.000000,-1.651056
953.000000,-1.600256
954.000000,-1.549638
955.000000,-1.497967
956.000000,-1.444418
957.000000,-1.390394
958.000000,-1.335441
959.000000,-1.283955
960.000000,-1.232442
961.000000,-1.179620
962.000000,-1.125927
963.000000,-1.066201
964.000000,-1.006473
965.000000,-0.945398
966.000000,-0.883496
967.000000,-0.820326
968.000000,-0.756551
969.000000,-0.693114
970.000000,-0.630043
971.000000,-0.566415
972.000000,-0.502386
973.000000,-0.432446
974.000000,-0.362914
975.000000,-0.293932
976.000000,-0.225345
977.000000,-0.152202
978.000000,-0.080038
979.000000,-0.004387
980.000000,0.069046
981.000000,0.146119
982.000000,0.226915
983.000000,0.304696
984.000000,0.378322
985.000000,0.454597
986.000000,0.524912
987.000000,0.595409
988.000000,0.661479
989.000000,0.724065
990.000000,0.781040
991.000000,0.834058
992.000000,0.881836
993.000000,0.927858
994.000000,0.968243
995.000000,1.006396
996.000000,1.043522
997.000000,1.076919
998.000000,1.109195
999.000000,1.140708
1000.000000,1.171119
1001.000000,1.199229
1002.000000,1.226970
1003.000000,1.255602
1004.000000,1.281396
1005.000000,1.308343
1006.000000,1.333171
1007.000000,1.358155
1008.000000,1.382961
1009.000000,1.408195
1010.000000,1.433207
1011.000000,1.460497
1012.000000,1.487746
1013.000000,1.514979
1014.000000,1.543201
1015.000000,1.572939
1016.000000,1.600278
1017.000000,1.628263
1018.000000,1.655464
1019.000000,1.680225
1020.000000,1.702992
1021.000000,1.727070
1022.000000,1.748190
1023.000000,1.768832
1024.000000,1.788654
1025.000000,1.807358
1026.000000,1.823704
1027.000000,1.839647
1028.000000,1.855454
1029.000000,1.868870
1030.000000,1.881121
1031.000000,1.892142
1032.000000,1.902143
1033.000000,1.909801
1034.000000,1.916855
1035.000000,1.923111
1036.000000,1.928061
1037.000000,1.932517
1038.000000,1.934704
1039.000000,1.935923
1040.000000,1.936151
1041.000000,1.934916
1042.000000,1.932578
1043.000000,1.929454
1044.000000,1.926182
1045.000000,1.921039
1046.000000,1.914503
1047.000000,1.906025
1048.000000,1.896977
1049.000000,1.887031
1050.000000,1.876192
1051.000000,1.863515
1052.000000,1.850653
1053.000000,1.836743
1054.000000,1.821690
1055.000000,1.804501
1056.000000,1.786698
1057.000000,1.767369
1058.000000,1.745757
1059.000000,1.721829
1060.000000,1.696086
1061.000000,1.669319
1062.000000,1.640105
1063.000000,1.612234
1064.000000,1.584122
1065.000000,1.555849
1066.000000,1.527519
1067.000000,1.500329
1068.000000,1.473892
1069.000000,1.450311
1070.000000,1.425487
1071.000000,1.402274
1072.000000,1.381130
1073.000000,1.360797
1074.000000,1.341874
1075.000000,1.320884
1076.000000,1.302845
1077.000000,1.285991
1078.000000,1.268256
1079.000000,1.250747
1080.000000,1.231818
1081.000000,1.212290
1082.000000,1.193307
1083.000000,1.173423
1084.000000,1.152141
1085.000000,1.128843
1086.000000,1.101665
1087.000000,1.072988
1088.000000,1.037627
1089.000000,0.992973
1090.000000,0.944324
1091.000000,0.887888
1092.000000,0.830251
1093.000000,0.765765
1094.000000,0.700406
1095.000000,0.628808
1096.000000,0.550910
1097.000000,0.467411
1098.000000,0.379854
1099.000000,0.285085
1100.000000,0.195293
1101.000000,0.100666
1102.000000,0.000609
1103.000000,-0.095949
1104.000000,-0.196807
1105.000000,-0.298818
1106.000000,-0.399573
1107.000000,-0.500851
1108.000000,-0.599517
1109.000000,-0.696701
1110.000000,-0.786035
1111.000000,-0.877795
1112.000000,-0.960774
1113.000000,-1.043620
1114.000000,-1.113790
1115.000000,-1.178018
1116.000000,-1.229021
1117.000000,-1.275573
1118.000000,-1.309925
1119.000000,-1.337508
1120.000000,-1.360107
1121.000000,-1.371276
1122.000000,-1.379157
1123.000000,-1.379020
1124.000000,-1.371832
1125.000000,-1.361485
1126.000000,-1.345044
1127.000000,-1.327571
1128.000000,-1.309555
1129.000000,-1.290651
1130.000000,-1.267561
1131.000000,-1.243242
1132.000000,-1.220624
1133.000000,-1.197653
1134.000000,-1.173121
1135.000000,-1.148706
1136.000000,-1.125611
1137.000000,-1.101812
1138.000000,-1.079751
1139.000000,-1.056380
1140.000000,-1.034045
1141.000000,-1.013491
1142.000000,-0.992750
1143.000000,-0.971807
1144.000000,-0.952014
1145.000000,-0.931187
1146.000000,-0.911944
1147.000000,-0.895711
1148.000000,-0.880351
1149.000000,-0.865862
1150.000000,-0.852055
1151.000000,-0.839200
1152.000000,-0.830817
1153.000000,-0.824227
1154.000000,-0.817496
1155.000000,-0.812051
1156.000000,-0.808945
1157.000000,-0.807874
1158.000000,-0.809033
1159.000000,-0.812239
1160.000000,-0.817353
1161.000000,-0.823483
1162.000000,-0.830921
1163.000000,-0.839765
1164.000000,-0.849529
1165.000000,-0.859420
1166.000000,-0.871106
1167.000000,-0.883237
1168.000000,-0.897953
1169.000000,-0.912838
1170.000000,-0.928198
1171.000000,-0.943816
1172.000000,-0.957727
1173.000000,-0.971854
1174.000000,-0.985290
1175.000000,-0.999167
1176.000000,-1.012623
1177.000000,-1.025102
1178.000000,-1.036091
1179.000000,-1.045657
1180.000000,-1.053988
1181.000000,-1.060938
1182.000000,-1.066713
1183.000000,-1.070918
1184.000000,-1.073128
1185.000000,-1.073523
1186.000000,-1.072039
1187.000000,-1.068519
1188.000000,-1.063225
1189.000000,-1.055211
1190.000000,-1.044810
1191.000000,-1.032296
1192.000000,-1.017243
1193.000000,-1.000749
1194.000000,-0.982085
1195.000000,-0.960957
1196.000000,-0.939729
1197.000000,-0.914645
1198.000000,-0.890006
1199.000000,-0.864064
1200.000000,-0.838116
1201.000000,-0.810800
1202.000000,-0.782102
1203.000000,-0.752085
1204.000000,-0.720743
1205.000000,-0.688233
1206.000000,-0.654564
1207.000000,-0.619797
1208.000000,-0.585251
1209.000000,-0.550331
1210.000000,-0.514392
1211.000000,-0.477953
1212.000000,-0.440822
1213.000000,-0.403185
1214.000000,-0.365084
1215.000000,-0.326901
1216.000000,-0.288354
1217.000000,-0.249856
1218.000000,-0.211565
1219.000000,-0.173868
1220.000000,-0.136063
1221.000000,-0.098401
1222.000000,-0.060508
1223.000000,-0.023052
1224.000000,0.014115
1225.000000,0.050083
1226.000000,0.085125
1227.000000,0.119354
1228.000000,0.153344
1229.000000,0.187378
1230.000000,0.221401
1231.000000,0.254144
1232.000000,0.285866
1233.000000,0.317078
1234.000000,0.347421
1235.000000,0.377265
1236.000000,0.405668
1237.000000,0.435907
1238.000000,0.465816
1239.000000,0.495098
1240.000000,0.524480
1241.000000,0.553684
1242.000000,0.581687
1243.000000,0.610646
1244.000000,0.638454
1245.000000,0.665569
1246.000000,0.691510
1247.000000,0.717072
1248.000000,0.744515
1249.000000,0.770748
1250.000000,0.795348
1251.000000,0.819166
1252.000000,0.842644
1253.000000,0.863895
1254.000000,0.884752
1255.000000,0.904748
1256.000000,0.923614
1257.000000,0.939465
1258.000000,0.955606
1259.000000,0.970313
1260.000000,0.980960
1261.000000,0.990230
1262.000000,0.997574
1263.000000,1.002468
1264.000000,1.006323
1265.000000,1.009040
1266.000000,1.010081
1267.000000,1.008349
1268.000000,1.005746
1269.000000,1.004136
1270.000000,1.001659
1271.000000,0.996501
1272.000000,0.991279
1273.000000,0.984603
1274.000000,0.975168
1275.000000,0.965092
1276.000000,0.954433
1277.000000,0.943003
1278.000000,0.931549
1279.000000,0.920119
1280.000000,0.907699
1281.000000,0.894861
1282.000000,0.883237
1283.000000,0.872197
1284.000000,0.862462
1285.000000,0.853834
1286.000000,0.842542
1287.000000,0.832736
1288.000000,0.823104
1289.000000,0.813005
1290.000000,0.804449
1291.000000,0.794642
1292.000000,0.785928
1293.000000,0.775861
1294.000000,0.765469
1295.000000,0.753579
1296.000000,0.744184
1297.000000,0.731888
1298.000000,0.718702
1299.000000,0.704517
1300.000000,0.690022
1301.000000,0.676501
1302.000000,0.662683
1303.000000,0.646010
1304.000000,0.629785
1305.000000,0.611182
